unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1788787836.0510862,-0.01127,0.02172,-1.00412,-0.01152,-0.00352,-0.01424
1788787836.09916,-0.01504,0.00717,-0.99802,0.00782,0.00493,-0.02569
1788787836.2338293,-0.01755,0.00227,-1.00873,-0.00849,-0.00076,0.01833
1788787836.3411515,-0.01854,0.01022,-0.99478,0.0017,0.01607,-0.01087
1788787836.4661922,-0.01305,-0.00039,-1.00229,0.00626,0.00545,0.00421
1788787836.5670578,-0.02797,0.00339,-0.99814,0.00057,0.02255,0.00214
1788787836.652277,0.00652,0.0175,-0.99643,0.00601,0.00353,-0.00853
1788787836.756724,-0.02394,0.01562,-1.00145,0.03155,0.00331,-0.00514
1788787836.8678675,-0.02027,0.01679,-0.99625,0.01383,0.00127,-0.01072
1788787836.947316,-0.00049,0.00671,-1.00328,-0.00472,0.01022,0.00362
1788787837.0707016,-0.0099,0.03883,-0.98934,-7e-05,0.00611,-0.02068
1788787837.136673,-0.01804,-0.00879,-1.00309,-0.00486,0.01856,0.03714
1788787837.2590518,-0.01536,0.02353,-0.99819,0.00334,0.00582,-0.00214
1788787837.3841817,-0.01301,-0.01963,-0.99975,0.00999,0.02084,-0.00976
1788787837.46846,-0.00974,0.00846,-1.01406,-0.00579,0.00594,0.00321
1788787837.578077,-0.01843,0.01615,-0.99648,0.00885,0.01361,-0.01566
1788787837.6422324,-0.01259,0.0085,-1.00689,-0.00576,0.00967,-0.00525
1788787837.7878144,-0.03349,0.00555,-0.99675,-0.00522,0.01749,-0.01217
1788787837.870287,0.00807,0.03069,-1.00082,-0.00191,0.01403,-0.018
1788787837.9536161,-0.01149,0.0369,-1.00911,0.00812,0.015,-0.00635
1788787838.108008,-0.01114,0.01378,-1.00328,-0.00224,0.00866,0.00489
1788787838.1624634,-0.00564,0.00658,-0.99532,0.02563,0.00793,0.00565
1788787838.2837543,-0.00721,0.0054,-1.00446,-0.00742,0.00152,0.02319
1788787838.394474,-0.00771,0.00251,-0.98696,0.00564,0.01052,-0.01543
1788787838.472246,-0.00792,0.01011,-1.00025,0.00178,-0.00233,-0.01013
