unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1784701003.8463213,-0.04084,-0.14907,-1.01364,-0.01562,-0.01706,0.04298
1784701003.9638186,-0.01116,-0.01211,-1.00701,-0.09452,-0.01351,-0.02778
1784701004.0676463,-0.02051,0.06892,-0.93251,-0.01096,0.04423,0.00446
1784701004.137512,-0.03071,0.05773,-0.92872,0.05995,0.01985,-0.00109
1784701004.2972596,-0.02498,0.03772,-0.98868,0.07188,0.01723,-0.0115
1784701004.3534207,-0.02169,-0.03775,-1.01901,0.0564,-0.05514,-0.00714
1784701004.4221578,-0.01898,-0.02264,-1.04435,0.0326,0.01154,0.00905
1784701004.57436,-0.0147,0.00885,-0.99916,0.00251,-0.00877,0.02003
1784701004.6373842,-0.03706,0.01535,-1.09101,-0.03297,-0.05064,0.00119
1784701004.792348,-0.00877,-0.01469,-1.04547,-0.03537,-0.00435,0.00897
1784701004.9222066,-0.01104,-0.008,-0.98625,-0.02017,-0.03295,0.00538
1784701004.9399326,-0.01028,0.00715,-0.98983,-0.00724,-0.00898,-0.00056
1784701005.0681138,-0.04954,0.03329,-1.06722,-0.10681,0.03944,-0.01013
1784701005.1639104,-0.01418,0.02787,-0.9964,-0.02597,0.00177,-0.00182
1784701005.2352514,-0.02888,-0.00342,-0.95976,0.04464,0.01989,0.04232
1784701005.4085977,-0.02646,0.03177,-0.99987,0.01829,-0.01532,-0.03023
1784701005.469649,-0.02227,0.04874,-1.0405,0.04097,0.02488,-0.01188
1784701005.5569308,-0.0181,0.01498,-1.03914,0.04184,-0.00892,-0.04654
1784701005.7204509,-0.007,-0.00658,-0.99959,0.00705,-0.03512,0.01341
1784701005.7368286,-0.01327,-0.01796,-0.98986,0.0608,0.04685,0.01404
1784701005.8603282,-0.03618,-0.03585,-1.03304,0.03786,0.01101,0.02792
1784701006.0225334,-0.00873,0.01803,-1.00968,-0.02204,-0.02394,0.00169
1784701006.2171876,-0.01584,0.15993,-0.90252,0.06593,0.08809,0.04175
1784701006.423888,0.01857,0.14805,-0.99074,0.01855,0.00202,-0.0251
1784701006.423888,-0.01396,0.01996,-0.99761,0.00401,-0.00106,0.01541
1784701006.6345177,-0.00998,0.01626,-0.9981,0.00625,-0.0021,-0.00012
1784701006.6345177,-0.00907,0.0333,-1.00028,0.00687,0.00401,-0.01261
1784701006.8396177,-0.0135,0.02259,-0.9973,0.00431,0.0034,-0.0035
1784701006.841366,-0.01452,0.00947,-0.99872,0.00508,0.00873,0.0046
1784701007.0394866,-0.01769,0.00187,-0.9982,0.00587,0.0084,0.01366
1784701007.0489733,-0.0168,-0.00328,-0.99786,0.00621,0.00656,0.02223
1784701007.0489733,-0.01576,0.0033,-0.99719,0.00581,0.00724,0.01239
1784701007.250104,-0.011,0.01461,-0.99845,0.00601,0.00373,0.0027
1784701007.4539082,-0.00826,0.03203,-0.99928,0.00364,0.00427,-0.02107
1784701007.456074,-0.01352,0.02696,-0.99616,0.00372,0.0025,-0.00953
1784701007.649629,-0.01664,0.00948,-0.99563,0.0056,0.00779,0.01102
1784701007.649629,-0.01671,-0.00134,-0.99706,0.00659,0.00422,0.01928
1784701007.8566227,-0.01834,-0.00683,-0.99738,0.00386,0.01153,0.02463
1784701007.8727746,-0.0153,0.00349,-0.99894,0.00387,0.00443,0.01368
1784701008.069821,-0.01059,0.0242,-0.99846,0.00567,0.00386,-0.01119
1784701008.0718143,-0.00728,0.03754,-0.99828,0.00337,-0.00016,-0.02809
1784701008.0961144,-0.01133,0.02582,-1.00043,0.0062,0.0075,-0.01296
1784701008.2670805,-0.01621,0.00555,-0.99669,0.00514,0.00767,0.00889
1784701008.4749727,-0.01633,-0.00618,-0.99702,0.00594,0.00735,0.02539
1784701008.4749727,-0.01895,-0.00752,-0.9952,0.00898,0.00961,0.02432
1784701008.6718297,-0.01439,0.01034,-0.99754,0.00307,0.00798,0.00543
1784701008.6718297,-0.00607,0.03228,-0.99913,0.00092,0.00269,-0.02228
1784701008.6875992,-0.00853,0.03183,-0.99864,0.00623,0.0028,-0.02072
1784701008.8794532,-0.01599,0.00824,-0.99854,0.00409,0.00346,0.00523
1784701008.8794532,-0.01723,-0.00189,-0.99723,0.0025,0.0088,0.0259
1784701009.0932155,-0.01139,0.01785,-0.99984,0.00077,0.00272,-0.00868
1784701009.2916594,-0.00851,0.03671,-1.00063,0.00188,0.00074,-0.03078
