unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1784519504.5748794,-0.0122,0.01296,-0.99713,0.00213,0.0057,0.00323
1784519504.7701507,-0.01005,0.0087,-0.99835,0.00482,0.00349,0.00709
1784519504.7826178,-0.01073,0.01273,-0.99812,0.0051,0.00589,0.00354
1784519504.975095,-0.01065,0.01165,-0.99582,0.00358,0.005,0.00656
1784519504.9788237,-0.01037,0.01163,-0.99694,0.00353,0.00231,0.00728
1784519505.1743193,-0.01124,0.01183,-0.99837,0.0033,0.00268,0.00802
1784519505.1743193,-0.01294,0.01294,-0.99767,0.00504,0.00137,0.00555
1784519505.3819287,-0.01138,0.01004,-0.9984,0.00501,0.00394,0.00574
1784519505.3819287,-0.01259,0.00974,-0.99713,0.00537,0.00225,0.0091
1784519505.5787566,-0.01061,0.01178,-0.99724,0.00429,0.00229,0.00587
1784519505.7895055,-0.01103,0.013,-0.99667,0.00371,0.00281,0.00532
1784519505.7895055,-0.01238,0.0111,-0.99695,0.00361,0.00462,0.00704
1784519505.9973645,-0.01084,0.01173,-0.99953,0.0037,0.00406,0.00582
1784519506.204148,-0.01336,0.01154,-0.9988,0.0031,0.00701,0.00619
1784519506.204148,-0.0106,0.01067,-0.99534,0.00614,0.00116,0.00715
1784519506.397268,-0.012,0.01237,-0.99696,0.00491,0.00677,0.00485
1784519506.4133654,-0.0131,0.01139,-0.99763,0.00318,0.00325,0.0079
1784519506.6101022,-0.01029,0.01281,-0.99648,0.00376,0.00179,0.00251
1784519506.6101022,-0.01288,0.01109,-0.99724,0.00378,0.00498,0.00672
1784519506.8085093,-0.01097,0.01211,-0.99702,0.00595,0.00337,0.00591
1784519506.8205683,-0.01197,0.01202,-0.9955,0.00448,0.00514,0.00618
1784519507.0138848,-0.01285,0.01167,-0.99673,0.00353,0.00458,0.00762
1784519507.0335674,-0.01005,0.01133,-0.99696,0.00285,0.00446,0.00416
1784519507.227983,-0.01158,0.01338,-0.99603,0.00256,0.00292,0.00484
1784519507.227983,-0.01103,0.01168,-1.00068,0.00456,0.0055,0.0087
1784519507.4199953,-0.0121,0.01343,-0.99547,0.00533,0.00352,0.00537
1784519507.4348645,-0.01198,0.0115,-0.99715,0.00609,0.00368,0.00753
1784519507.625109,-0.01096,0.01153,-0.99668,0.005,0.0036,0.00591
1784519507.6409497,-0.01117,0.01086,-0.99866,0.00351,0.00406,0.00497
1784519507.8264067,-0.01098,0.01256,-0.99803,0.00257,0.00239,0.00368
1784519507.8355746,-0.01184,0.01162,-0.99665,0.00402,0.00657,0.00677
1784519508.0475225,-0.01092,0.01172,-0.9965,0.00561,0.00367,0.00578
1784519508.0540838,-0.01375,0.0128,-0.99555,0.00527,0.00336,0.00873
1784519508.2501829,-0.01169,0.01,-0.99704,0.0064,0.00345,0.00655
1784519508.2535698,-0.01357,0.0116,-0.99852,0.00462,0.00596,0.00422
1784519508.4548914,-0.01154,0.00996,-0.99739,0.00641,0.00272,0.00536
1784519508.6653416,-0.01197,0.01084,-0.99724,0.00327,0.00396,0.00741
1784519508.8575885,-0.01079,0.01139,-0.99628,0.00566,0.00388,0.00437
1784519508.8575885,-0.0111,0.01232,-0.99654,0.00404,0.00475,0.00589
1784519509.0687637,-0.01306,0.01064,-0.99651,0.00814,0.00212,0.00599
1784519509.2609441,-0.00999,0.01295,-0.99652,0.00453,0.00315,0.00321
1784519509.27707,-0.01184,0.01151,-0.99905,0.00702,0.00489,0.00521
1784519509.4741738,-0.01258,0.01025,-0.99461,0.00546,0.002,0.00681
1784519509.4741738,-0.0094,0.01221,-0.99762,0.00257,0.00385,0.00413
1784519509.6612918,-0.01312,0.01089,-0.99547,0.00632,0.00742,0.00663
1784519509.6752574,-0.01163,0.01085,-0.9974,0.00296,0.0028,0.00443
1784519509.8888922,-0.01324,0.01216,-0.99695,0.00847,0.0056,0.00605
1784519510.0843384,-0.0116,0.01093,-0.99717,0.00604,0.00605,0.00744
1784519510.1002831,-0.01232,0.01154,-0.99605,0.00313,0.00493,0.00677
1784519510.2926319,-0.01169,0.01303,-0.99711,0.0043,0.00282,0.0046
1784519510.2926319,-0.01063,0.01048,-0.99757,0.00202,0.00264,0.00642
1784519510.5036356,-0.0128,0.00903,-0.99699,0.00291,0.00355,0.00634
1784519510.5063798,-0.01144,0.01091,-0.99767,0.00501,0.00565,0.00489
1784519510.6722546,-0.00906,0.01072,-0.99805,0.0059,0.00458,0.00909
1784519510.6882992,-0.00993,0.01221,-0.99786,0.00505,0.00082,0.00454
1784519510.915057,-0.01115,0.01078,-0.99546,0.00645,0.00587,0.00479
1784519511.1135876,-0.01007,0.0119,-0.99843,0.0047,0.00445,0.0062
1784519511.12797,-0.0113,0.01378,-0.99757,0.00213,0.00466,0.00844
1784519511.3172598,-0.01147,0.01161,-0.99628,0.00358,-0.00033,0.00438
